id,ra,dec,redshift,mag_u,mag_g,mag_r,mag_i,mag_z,deVRad_r,deVAB_r,expRad_r,expAB_r,stellar_mass,votes,p_el_debiased,p_cs_debiased,spiral,elliptical,uncertain
587728948511768000,152.47585,-0.32842423,0.182395,0,0,0,0,0,-9999,-9999,-9999,-9999,11.239238,32,0.616,0.252,0,0,1
587728948511768000,152.49894,-0.2162991,0.096108,19.942335,18.273417,17.293945,16.809601,16.359631,7.938715,0.327381,3.543123,0.353791,10.804352,49,0.055,0.94499999,1,0,0
587728948511703000,152.26345,-0.22709347,0.044664,16.894695,15.957869,15.488977,15.197659,14.973326,8.258388,0.82652,4.693422,0.823647,10.227373,23,0.12,0.83399999,0,0,1
588848899900506000,152.20893,-0.20239725,0.110513,19.687147,18.365606,17.512585,17.000626,16.768188,1.080866,0.435521,0.950048,0.48747,10.671266,41,0.56099999,0.366,0,0,1
587728947974766000,152.14978,-0.67684586,0.021211,17.747568,17.114437,16.840147,16.754683,16.698713,7.121936,0.274269,3.719481,0.291611,8.53128,60,0.109,0.85500002,0,0,1
587728950122119000,151.93398,1.0382478,0.182405,19.628065,18.194706,17.224358,16.763258,16.464911,8.677794,0.469606,3.807955,0.469877,10.956327,32,0.154,0.84600002,0,0,1
587728949585314000,152.01404,0.56125727,0.10024,19.592224,17.92388,17.054672,16.664055,16.370253,1.764002,0.746261,1.080721,0.785215,10.65618,38,0.64399999,0.32100001,0,0,1
588848900974182000,152.12012,0.69722898,0.094926,20.059145,18.240343,17.300974,16.888142,16.54056,1.463252,0.434416,1.204015,0.484497,10.532895,22,0.583,0.36899999,0,0,1
588848900974182000,152.11815,0.62938542,0.09744,20.000603,18.193291,17.395594,17.063917,16.78603,1.83349,0.650595,1.20218,0.685211,10.340142,30,0.47600001,0.345,0,0,1
587728950122315000,152.37475,0.98665244,0.126438,19.548405,18.319834,17.744608,17.377611,17.183632,2.122093,0.852431,1.263126,0.879576,10.29985,19,0.22400001,0.77600002,1,0,0
587728307484688000,152.42459,1.2375016,0.044851,19.36491,17.919567,17.574173,17.338207,17.230152,6.358419,0.359549,2.927698,0.414851,9.179526,32,0.17200001,0.61199999,0,0,1
587728949585510000,152.41184,0.56996915,0.094699,19.939846,18.224897,17.378559,17.005444,16.743011,1.555013,0.576349,1.038866,0.636407,10.401547,31,0.449,0.236,0,0,1
588848899900571000,152.38803,-9.51E-03,0.096564,19.171087,17.282536,16.343723,15.941486,15.611262,2.857563,0.712063,1.858945,0.694391,10.99437,71,0.52100003,0.44100001,0,0,1
587728950122381000,152.54994,0.92870429,0.095273,19.072037,17.330021,16.420216,16.018173,15.730371,4.969802,0.692761,2.803549,0.652804,10.894257,32,0.18000001,0.778,0,0,1
588848900437508000,152.43937,0.39578419,0.09747,19.766914,17.814165,16.884905,16.47039,16.140839,2.145853,0.279954,1.60741,0.342498,10.789457,62,0.229,0.72100002,1,0,0
588848899900702000,152.59255,-0.03282526,0.097198,19.874107,18.170298,17.218828,16.768198,16.445179,2.248448,0.618561,1.466846,0.619741,10.693955,31,0.207,0.65600002,0,0,1
587728949049032000,153.31519,0.17928775,0.069853,18.669622,17.388742,16.795708,16.416542,16.161285,4.76055,0.446942,2.546957,0.475536,10.283148,27,0.352,0.648,1,0,0
588848900438032000,153.64094,0.31530505,0.116953,19.177725,17.194107,16.17087,15.728846,15.354816,2.773947,0.897351,1.834132,0.879209,11.365944,66,0.90100002,0.038,0,1,0
588848900438032000,153.67638,0.2402743,0.095967,19.347813,17.594749,16.660698,16.181246,15.783114,5.01783,0.459074,2.501568,0.482193,11.027991,59,0.20299999,0.741,1,0,0
588848900974772000,153.41562,0.65355088,0.032995,18.673262,17.725161,17.337137,17.11437,16.984419,1.625949,0.719089,1.08441,0.764321,9.078202,31,0.69300002,0.145,0,0,1
587728949049229000,153.85948,0.12017995,0.083519,18.492348,17.326982,16.815601,16.373198,16.224554,4.481123,0.661389,2.374056,0.67062,10.381687,38,0.141,0.67000002,0,0,1
588848899901292000,153.9482,-0.01821771,0.142485,20.487391,18.543884,17.508751,16.989258,16.655584,1.163186,0.791969,0.859849,0.836463,11.071584,18,0.84799999,0.152,0,0,1
588848898828009000,155.07265,-0.85025592,0.084946,20.252893,18.315279,17.399128,16.989874,16.673479,1.708441,0.472612,1.2464,0.517556,10.454947,34,0.64700001,0.255,0,0,1
588848898827944000,154.89266,-1.0093375,0.043296,18.012243,16.870968,16.439365,16.175352,16.10778,13.643725,0.999674,4.770624,0.986684,9.625029,34,0,1,1,0,0
588848898827878000,154.6978,-1.0166342,0.092789,20.367996,18.526848,17.570852,17.166153,16.82622,1.2178,0.910421,0.950237,0.856444,10.460667,26,0.73000002,0.121,0,0,1
587728947438813000,154.21664,-1.0707576,0.093792,19.935946,18.181055,17.311981,16.91502,16.599594,2.226529,0.835532,1.182073,0.769843,10.52388,31,0.118,0.73900002,0,0,1
588848899901489000,154.45268,-0.03076475,0.063586,18.418047,16.487801,15.467047,15.020892,14.782541,2.464894,0.88003,1.593749,0.917401,11.062015,30,0.60000002,0,0,0,1
587728947975815000,154.57295,-0.72536607,0.03382,19.026741,17.709854,17.08317,16.741381,16.481066,5.117177,0.297665,2.614169,0.339067,9.539996,57,0.24600001,0.66399997,0,0,1
587728948512620000,154.38539,-0.27217817,0.093434,18.945583,16.959934,16.038185,15.622075,15.29239,4.203304,0.686453,2.001392,0.713636,11.089261,59,0.82200003,0.15899999,0,0,1
588848899901423000,154.37613,-0.10089339,0.064379,19.866316,18.335115,17.524364,17.13249,16.878756,1.432463,0.640283,0.958625,0.629306,10.064014,32,0.495,0.33500001,0,0,1
587728948512555000,154.24261,-0.24799675,0.062911,18.260317,16.807047,16.201109,15.874684,15.715844,15.359251,0.730278,5.465712,0.726902,10.357793,37,0,1,1,0,0
587728948512555000,154.33525,-0.26985609,0.04992,20.196951,18.424658,17.641249,17.292141,17.007433,3.234788,0.266079,1.937388,0.307459,9.763532,67,0.23999999,0.67299998,0,0,1
588848900437508000,152.51949,0.35456407,0.090175,19.746964,18.47505,17.713144,17.076813,16.649849,7.186575,0.662832,2.783428,0.66346,11.193803,28,7.00E-03,0.847,1,0,0
588848899900637000,152.529,-0.05768813,0.058384,18.46487,17.181808,16.63747,16.304388,16.087458,9.067195,0.329279,4.089817,0.349975,10.091779,39,0.079,0.921,1,0,0
587728949585641000,152.82447,0.44239733,0.01202,14.96666,13.821495,13.269974,12.97479,12.817201,29.669777,0.923756,20.0434,0.71081,9.796802,62,0,1,1,0,0
588848900437639000,152.77069,0.26639404,0.088041,20.217405,18.265707,17.34326,16.919996,16.611094,1.161624,0.525051,0.97381,0.581747,10.527355,31,0.57099998,0.171,0,0,1
587728949585969000,153.46911,0.55096244,0.020649,16.112909,14.697805,14.1731,13.886659,13.773695,29.661165,0.932001,13.734077,0.865243,9.820428,25,0,1,1,0,0
587728949049032000,153.42155,0.06742458,0.089987,19.926445,17.977806,17.007858,16.593773,16.24407,2.009402,0.700779,1.237989,0.804908,10.694015,30,0.396,0.255,0,0,1
588848899901030000,153.47304,-0.09413668,0.09232,19.835403,17.872877,16.960125,16.500561,16.191013,3.405775,0.552115,1.942966,0.594865,10.844558,34,0.477,0.121,0,0,1
587728949049163000,153.7268,0.01946419,0.143514,19.02762,17.895535,17.32638,17.00997,16.856316,9.890648,0.680782,3.487723,0.750695,10.440516,60,0.05,0.90700001,1,0,0
587728949586100000,153.82334,0.60607373,0.070476,19.148335,17.25952,16.402483,16.004702,15.703768,2.353966,0.932629,1.472119,0.88734,10.668606,28,0.685,0.26800001,0,0,1
587728949586100000,153.82558,0.58325824,0.070569,19.721214,17.819275,16.933748,16.534584,16.217203,1.025447,0.485656,0.815384,0.63173,10.461796,29,0.75800002,0.139,0,0,1
588848898828075000,155.18182,-1.016989,0.052557,18.183943,16.873583,16.309984,16.026171,15.81259,14.786876,0.73346,5.039681,0.755427,10.073213,52,7.00E-03,0.99299997,1,0,0
587728948513079000,155.40572,-0.39598983,0.075236,18.463549,17.225082,16.58913,16.217455,15.977004,3.45523,0.616515,2.045444,0.626361,10.455495,61,0.068,0.88099998,1,0,0
587728947976077000,155.19179,-0.68385849,0.092275,19.716337,17.871862,16.970751,16.493402,16.101887,5.389876,0.223501,2.901298,0.280652,10.864181,32,0.022,0.97799999,1,0,0
588848899901685000,154.9734,-0.05918755,0.201113,20.869963,18.608446,17.296013,16.793789,16.398575,2.539009,0.746849,1.302972,0.815532,11.457823,60,0.866,0.067,0,0,1
588848899901489000,154.40642,-0.20169912,0.064642,19.887623,18.052002,17.175488,16.768322,16.451691,1.888728,0.700873,1.217425,0.677098,10.302624,62,0.65399998,0.24699999,0,0,1
587728948512555000,154.26057,-0.39420406,0.063157,18.630581,17.080482,16.484091,16.220699,16.003466,1.692966,0.501584,1.244516,0.5457,10.144123,30,0.667,0.26699999,0,0,1
587728947975421000,153.66484,-0.83091002,0.04902,16.393318,14.434752,13.564767,13.123941,12.7981,20.414206,0.767248,11.547598,0.817307,11.527272,58,0.017,0.93199998,1,0,0
587728947975487000,153.82982,-0.79390407,0.098129,18.612347,16.722486,15.760594,15.363705,15.009665,2.914443,0.932998,1.86612,0.891321,11.253754,56,0.86299998,0.099,0,1,0
588848898827288000,153.47269,-0.87664087,0.046765,18.543318,16.740156,15.92089,15.54165,15.251904,2.488499,0.980306,1.563347,0.982715,10.439234,59,0.86500001,0.084,0,0,1
587728950122905000,153.63016,0.99920198,0.144016,19.530308,17.481907,16.601252,16.193214,15.940263,7.807406,0.849272,3.064766,0.829524,11.06832,49,0.018,0.98199999,1,0,0
588848899901292000,153.96592,-0.04213004,0.145342,20.222088,18.248734,17.064476,16.56345,16.17915,2.224287,0.593929,1.291265,0.622045,11.291998,36,0.65399998,0.19400001,0,0,1
587728947975618000,154.12199,-0.72430181,0.095823,20.452705,18.606718,17.662365,17.268227,16.886646,1.093708,0.841633,0.655269,0.821557,10.436319,54,0.31400001,0.50400001,0,0,1
588848900438163000,153.93644,0.21598105,0.206213,20.71793,18.851292,17.589392,17.109076,16.772961,1.767097,0.680381,1.016141,0.728074,11.25976,36,0.64600003,0.154,0,0,1
588848900974968000,153.84286,0.66474179,0.097634,19.604549,17.809532,16.965889,16.539406,16.282263,1.94791,0.560983,1.425558,0.576092,10.678864,32,0.40700001,0.145,0,0,1
588848900438229000,154.1721,0.25872501,0.095842,18.365242,17.015095,16.270643,15.867397,15.562701,4.289685,0.715096,2.452653,0.657959,10.936038,50,0.014,0.96499997,1,0,0
587728950123167000,154.25677,0.95439614,0.209867,21.176395,18.91473,17.618715,17.13582,16.780569,1.835314,0.607878,1.196327,0.626349,11.282984,36,0.77499998,0.107,0,0,1
587728307485540000,154.32462,1.1157699,0.078054,20.184416,18.297182,17.47847,17.094561,16.790312,2.271529,0.152817,1.752472,0.203722,10.30348,57,0.212,0.47499999,0,0,1
587728950123167000,154.23432,1.0467053,0.07784,19.193089,18.01473,17.556976,17.279711,17.126848,3.767151,0.749992,1.817071,0.802209,9.777838,24,0.233,0.56999999,0,0,1
587728949049491000,154.39617,0.08903282,0.095724,19.860212,18.258615,17.540741,17.198925,16.93535,3.605224,0.660015,1.887939,0.686047,10.243254,69,0.186,0.65799999,0,0,1
588848900438360000,154.43489,0.29514267,0.094817,18.460743,17.247761,16.713787,16.352901,16.159678,5.210158,0.725317,2.470694,0.734033,10.473515,47,0.13,0.84200001,1,0,0
587728949049557000,154.62833,0.08472932,0.062097,19.490896,17.877783,17.023966,16.565479,16.205994,3.372613,0.23051,2.089479,0.253705,10.396727,51,0.075,0.90399998,1,0,0
587728949049557000,154.53659,0.01656599,0.070084,19.020308,17.222048,16.429121,16.080809,15.817827,1.797143,0.669577,1.226225,0.693323,10.480649,35,0.39300001,0.579,1,0,0
587728950123364000,154.79621,0.93419606,0.097902,19.219456,18.048681,17.431044,17.060762,16.873829,2.124706,0.652407,1.390692,0.681609,10.264844,66,0.52499998,0.214,0,0,1
587728949586624000,155.02152,0.53604033,0.147675,20.237835,18.571312,17.57337,17.182222,16.90033,1.080142,0.798027,0.776183,0.821621,10.796611,51,0.764,0.057,0,0,1
587728949586624000,155.04727,0.43328027,0.095812,19.585796,17.680864,16.801502,16.431274,16.098434,1.424228,0.603991,1.173474,0.614964,10.731382,18,0.833,0.111,0,0,1
587728950123430000,154.84387,0.9827841,0.093865,18.98167,17.123442,16.175947,15.772254,15.48754,3.130182,0.926424,1.629963,0.950897,10.973394,49,0.88099998,0.119,0,0,1
588848899902734000,157.23437,-0.03394825,0.094675,19.092297,17.566319,16.83807,16.464073,16.202341,1.358339,0.752198,0.998585,0.74061,10.595608,35,0.42899999,0.45699999,0,0,1
588848899902800000,157.41687,-0.03597525,0.094983,18.901133,17.628803,16.989418,16.592703,16.332352,4.564437,0.353797,2.485444,0.381626,10.538557,59,0.029,0.84100002,1,0,0
587728947976667000,156.51159,-0.65325008,0.159252,20.688877,18.545275,17.40645,16.91597,16.573818,2.953506,0.598368,1.553633,0.612461,11.129111,51,0.41600001,0.228,0,0,1
588848898828468000,156.0713,-0.97929151,0.216599,20.695782,18.828138,17.685841,17.167181,16.810215,3.056556,0.508685,1.552351,0.563747,11.277414,29,0.149,0.78100002,1,0,0
587728949586100000,153.88021,0.5281798,0.09789,20.110798,18.476099,17.678898,17.339392,17.050138,1.149149,0.519071,0.860367,0.556591,10.30065,52,0.45500001,0.252,0,0,1
587728949049295000,154.00391,0.04433472,0.093836,19.349258,17.449358,16.51437,16.098141,15.745834,3.865196,0.598165,2.427799,0.588394,10.907116,31,0.175,0.82499999,1,0,0
587728949049426000,154.2234,0.07850282,0.071495,18.878653,17.115616,16.225126,15.785539,15.46745,3.990873,0.375673,2.350425,0.404462,10.790868,47,0.123,0.69300002,0,0,1
587728949049556000,154.50652,0.14163109,0.049406,18.004578,16.222113,15.44474,15.087651,14.796733,1.977009,0.81605,1.507825,0.775636,10.592457,27,0.889,0.037,0,1,0
588848900438425000,154.54163,0.31487916,0.096587,18.285635,17.349327,16.890446,16.582478,16.405405,5.226183,0.870153,2.39376,0.846443,10.311991,59,0.066,0.93400002,1,0,0
588848900438425000,154.60982,0.27063281,0.046603,18.874851,17.285376,16.487476,16.022709,15.614724,8.566464,0.205127,4.537082,0.213532,10.401075,53,0,0.98100001,1,0,0
587728949049622000,154.75087,0.06769629,0.06314,18.65428,17.171701,16.466129,16.104422,15.854607,4.711567,0.865518,2.49492,0.881484,10.359395,21,0.29899999,0.63800001,0,0,1
588848900438622000,154.99543,0.36319134,0.096658,19.614935,18.008316,17.203974,16.808489,16.569899,7.436458,0.810937,3.004987,0.861633,10.4908,66,0.156,0.73000002,0,0,1
587728949049884000,155.29591,0.03058956,0.054035,18.570318,16.728357,15.908738,15.540407,15.236756,4.036084,0.451682,2.40219,0.457345,10.555002,30,0.80400002,0.19599999,0,0,1
587728949586821000,155.43059,0.44775594,0.096482,20.079617,18.325525,17.475868,17.10029,16.79237,1.6201,0.899921,1.081874,0.927783,10.418733,30,0.542,0.26199999,0,0,1
587728949586821000,155.51751,0.48006135,0.071375,19.094908,17.033787,16.09094,15.62466,15.276831,3.542323,0.243239,2.443348,0.304286,10.964158,37,0.245,0.727,1,0,0
587728947976798000,156.81481,-0.73774172,0.092651,18.513933,17.059053,16.343107,15.943598,15.667526,12.322514,0.537752,4.049833,0.578595,10.836269,36,0.118,0.88200003,1,0,0
588848899902734000,157.29985,-0.17041115,0.116738,19.342016,18.214737,17.619812,17.2763,17.07712,3.957512,0.656171,1.881537,0.682752,10.312778,35,0.25400001,0.51800001,0,0,1
588848899902537000,156.81434,-0.04052267,0.096797,19.835217,18.150938,17.261909,16.75913,16.388247,8.135371,0.233887,3.774958,0.265787,10.770662,57,0.021,0.95899999,1,0,0
588848899365404000,156.32791,-0.42294276,0.103715,19.795706,18.328602,17.543674,17.095049,16.767849,6.125989,0.393855,2.81965,0.425863,10.570422,34,0.09,0.73100001,0,0,1
587728948513276000,155.89809,-0.22152804,0.095329,17.91604,15.986479,15.03791,14.638099,14.287047,6.923472,0.787556,3.015548,0.819404,11.523612,30,0.96700001,0,0,1,0
588848899365273000,155.98809,-0.61396337,0.170186,19.261961,18.263617,17.756428,17.426258,17.355333,4.596483,0.900005,2.106018,0.897886,10.354962,24,0.035,0.667,0,0,1
587728947439468000,155.72274,-1.0654862,0.160076,20.836662,18.743597,17.595753,17.132084,16.775625,1.486437,0.77376,0.971832,0.81047,11.031378,35,0.62900001,0.149,0,0,1
588848898828337000,155.7333,-0.95691258,0.061335,17.916134,16.661964,16.110842,15.782537,15.570867,4.551734,0.92723,2.391976,0.921033,10.328351,35,0.442,0.51800001,0,0,1
588848899365142000,155.72012,-0.52904148,0.161484,19.318878,18.212234,17.636467,17.289814,17.064068,4.10545,0.860755,1.904203,0.879167,10.545029,30,0.093,0.73900002,0,0,1
588848898828402000,155.99768,-0.89788549,0.061457,18.397974,17.371439,17.000872,16.702963,16.495678,10.566698,0.182097,4.889231,0.2,9.816882,68,0.022,0.96200001,1,0,0
588848899365535000,156.51582,-0.62886737,0.158446,20.813484,18.783442,17.640696,17.171543,16.807678,1.185132,0.888201,0.818632,0.880424,11.029811,54,0.77200001,0.183,0,0,1
587728948513472000,156.3192,-0.2663405,0.062515,18.532784,17.529953,17.111603,16.826921,16.689453,10.252175,0.421048,3.934696,0.45612,9.735887,34,0.063,0.829,1,0,0
587728949050212000,156.12847,0.05882752,0.096292,18.102568,16.981417,16.438644,16.074411,15.828574,7.525376,0.750542,3.227737,0.743833,10.673543,26,0,0.69199997,0,0,1
587728947439403000,155.57702,-1.0694029,0.136134,18.642849,17.316584,16.481373,16.088465,15.839442,13.634109,0.882322,5.02191,0.83346,11.084558,34,0.147,0.76499999,0,0,1
588848898828140000,155.30101,-1.0243777,0.093892,20.39003,18.659733,17.71291,17.252239,16.892019,3.732361,0.414243,1.989865,0.46045,10.510135,29,0.18700001,0.81300002,1,0,0
587728947439272000,155.34625,-1.081244,0.084115,19.818161,18.147221,17.55814,17.038416,16.877659,12.439456,0.158025,5.293343,0.170507,10.298467,50,4.00E-03,0.91500002,1,0,0
587728948513079000,155.53228,-0.407678,0.184478,19.382038,18.22386,17.384155,16.967529,16.71236,5.849802,0.900156,2.420411,0.902368,11.015672,56,0.63599998,0.249,0,0,1
588848899901554000,154.61836,-0.07062254,0.065708,19.096811,17.429033,16.584688,16.110985,15.748797,19.119558,0.187742,7.401592,0.20638,10.824469,59,9.00E-03,0.991,1,0,0
587728950123561000,155.11737,1.0318047,0.149257,20.334402,18.331425,17.292717,16.872192,16.584135,1.594504,0.581026,1.063024,0.61906,10.946361,33,0.509,0.27399999,0,0,1
587728950123823000,155.70465,0.96570185,0.073643,18.968155,17.01178,16.150743,15.779282,15.532387,3.04968,0.83844,1.640293,0.87767,10.748384,31,0.68400002,0.234,0,0,1
588848900975624000,155.32997,0.72230347,0.096244,19.215664,17.986528,17.288525,16.912369,16.646149,5.116457,0.52712,2.444571,0.547444,10.461254,66,0.078,0.81599998,1,0,0
588848900975558000,155.26953,0.68242336,0.054092,19.902571,18.086304,17.276342,16.909756,16.65468,0.757067,0.834655,0.77132,0.881617,10.466694,35,0.898,0.071,0,1,0
588848900975755000,155.63074,0.69304681,0.033677,16.432665,14.57432,13.755004,13.352645,13.020388,10.48648,0.404974,7.376163,0.36288,11.06511,43,0.44,0.53600001,0,0,1
587728949586886000,155.59646,0.60230234,0.187435,20.958481,18.729364,17.508471,17.053123,16.705057,1.75191,0.784933,1.037642,0.821484,11.226674,35,0.69300002,0.15899999,0,0,1
587728949050147000,155.97291,0.153419,0.092215,19.052952,17.854229,17.425806,17.127792,17.093145,6.371874,0.681117,2.541075,0.72401,10.002704,33,0.057,0.861,1,0,0
587728949050081000,155.83745,0.19617971,0.094008,20.279139,18.251408,17.324566,16.916643,16.558807,1.206244,0.71009,0.830055,0.711159,10.563465,22,0.391,0.322,0,0,1
588848900439081000,156.08427,0.2507536,0.097933,19.292515,18.057619,17.496685,17.148314,16.934418,8.046203,0.949713,2.999203,0.933646,10.219619,35,0.30700001,0.602,0,0,1
588848900976083000,156.4515,0.74439999,0.168171,20.690418,18.870407,17.612764,17.092705,16.722017,2.147629,0.619364,1.237682,0.659375,11.196874,57,0.45300001,0.222,0,0,1
588848900976148000,156.5606,0.63928797,0.099097,19.270292,18.098148,17.442938,17.054354,16.844633,3.867258,0.818976,1.84044,0.870703,10.349208,41,0.329,0.616,0,0,1
587728950124216000,156.60896,0.86732761,0.056204,19.322989,17.533112,16.614637,16.100895,15.684762,17.58264,0.36923,6.013482,0.409694,10.644322,29,0.06,0.86799997,1,0,0
587728950124216000,156.64168,0.87291008,0.097637,18.843239,17.873182,17.451645,17.1793,17.038607,9.908,0.803375,3.802835,0.811885,9.993541,33,0,1,1,0,0
588848900976279000,156.80853,0.81874291,0.031685,18.281572,16.795347,16.11051,15.787039,15.565308,3.9406,0.750034,2.30287,0.776916,9.873025,33,0.889,0.05,0,1,0
587728947977584000,158.60585,-0.8333998,0.238927,22.003056,18.747461,17.409023,16.934729,16.619184,1.528724,0.610578,1.026405,0.624082,11.450648,26,0.84600002,0.115,0,1,0
588848898829516000,158.47686,-1.0157902,0.081815,18.63088,17.528973,17.060724,16.792667,16.656794,3.421516,0.702073,1.882688,0.713248,10.006456,61,0.191,0.60600001,0,0,1
